shrub_cover,NDVI,slope,elevation,aspect,solar,log_odds
0.0019955,0.227181,4.2891502,703,270,379163,4.444049737
0.0019955,0.227181,4.2891502,703,270,379163,3.997555793
0.0019955,0.227181,4.2891502,703,270,379163,4.056887084
0.0019955,0.227181,4.2891502,703,270,379163,3.973120696
0.0019955,0.227181,4.2891502,703,270,379163,4.038653494
0.0019955,0.227181,4.2891502,703,270,379163,4.352064281
0.0019955,0.227181,4.2891502,703,270,379163,4.360832706
0.0019955,0.227181,4.2891502,703,270,379163,4.393327254
0.0019955,0.227181,4.2891502,703,270,379163,4.67883939
0.0019955,0.227181,4.2891502,703,270,379163,4.440254301
0.0019955,0.227181,4.2891502,703,270,379163,4.501047804
0.0019955,0.227181,4.2891502,703,270,379163,5.866332206
0.0019955,0.227181,4.2891502,703,270,379163,5.830910299
0.0019955,0.227181,4.2891502,703,270,379163,5.942320448
0.0022713,0.226066,5.7105899,705,270,378545,5.771867548
0.0022713,0.226066,5.7105899,705,270,378545,8.552478891
0.0022713,0.226066,5.7105899,705,270,378545,8.10461094
0.0022713,0.226066,5.7105899,705,270,378545,7.970707769
0.0032241,0.223345,3.94906,707,264.8059998,379788,8.551068435
0.0032241,0.223345,3.94906,707,264.8059998,379788,7.598419049
0.0107502,0.220452,2.0248699,708,225,381048,7.205970399
0.0030324,0.224508,2.5805399,708,146.3099976,381197,7.283307176
0.0030324,0.224508,2.5805399,708,146.3099976,381197,7.237223386
0.0030324,0.224508,2.5805399,708,146.3099976,381197,6.470980717
0.0061509,0.229767,2.0248699,706,135,380572,6.701201012
2.14E-04,0.244279,1.13226,706,251.5650024,380281,6.949990381
2.14E-04,0.244279,1.13226,706,251.5650024,380281,6.563466129
2.14E-04,0.244279,1.13226,706,251.5650024,380281,6.030281137
2.14E-04,0.244279,1.13226,706,251.5650024,380281,6.046460223
2.14E-04,0.244279,1.13226,706,251.5650024,380281,5.998008631
2.14E-04,0.244279,1.13226,706,251.5650024,380281,6.191332928
0.0013686,0.244397,3.1996,707,243.4349976,380598,6.129523737
0.0013686,0.244397,3.1996,707,243.4349976,380598,5.719405912
0.0013686,0.244397,3.1996,707,243.4349976,380598,5.207905108
2.82E-04,0.247483,4.0760598,708,232.125,380910,5.174113771
2.82E-04,0.247483,4.0760598,708,232.125,380910,4.739726187
2.82E-04,0.247483,4.0760598,708,232.125,380910,4.42294858
2.82E-04,0.247483,4.0760598,708,232.125,380910,4.118648503
2.82E-04,0.247483,4.0760598,708,232.125,380910,4.095515358
1.20E-05,0.251446,4.0446901,709,225,381149,4.369627236
0.0015451,0.252746,4.5202298,711,251.5650024,380147,3.652380264
0.0025615,0.243708,1.51893,716,225,381207,2.792069624
0.0829894,0.241883,5.1996698,735,285.9450073,378815,0.681705664
0.0829894,0.241883,5.1996698,735,285.9450073,378815,0.678483552
0.0995387,0.244031,2.5805399,736,303.6900024,379930,0.533471692
0.0556973,0.205163,1.82533,736,168.6900024,381633,0.759148148
0.0752024,0.184846,4.1687398,737,239.0359955,381435,0.883732232
0.0752024,0.184846,4.1687398,737,239.0359955,381435,0.662006193
0.0752024,0.184846,4.1687398,737,239.0359955,381435,0.978678274
0.0752024,0.184846,4.1687398,737,239.0359955,381435,1.148777645
0.019325,0.232786,2.5304899,695,8.1301003,377958,5.301975118
0.0040335,0.239737,1.60105,695,26.5650997,378782,5.354574529
0.0150234,0.237026,5.0006399,697,270,378674,5.507819744
0.0150234,0.237026,5.0006399,697,270,378674,5.424719965
0.0150234,0.237026,5.0006399,697,270,378674,6.400805225
0.0150234,0.237026,5.0006399,697,270,378674,7.067635886
0.0470852,0.237248,2.5304899,698,261.8699951,379937,7.336218241
0.0470852,0.237248,2.5304899,698,261.8699951,379937,6.856228953
0.0470852,0.237248,2.5304899,698,261.8699951,379937,8.989268235
0.0470852,0.237248,2.5304899,698,261.8699951,379937,9.435244067
0.0470852,0.237248,2.5304899,698,261.8699951,379937,9.390958961
0.0470852,0.237248,2.5304899,698,261.8699951,379937,8.593147665
0.0535869,0.237362,1.51893,699,225,380596,8.34278668
0.0185923,0.233561,2.0248699,697,135,380319,8.275188914
0.0089645,0.229677,1.60105,697,206.5650024,380482,7.842234398
0.0179573,0.224646,2.5805399,697,236.3099976,380236,7.654851292
0.0179573,0.224646,2.5805399,697,236.3099976,380236,7.656460116
0.0179573,0.224646,2.5805399,697,236.3099976,380236,7.606449972
0.0179573,0.224646,2.5805399,697,236.3099976,380236,7.56216472
0.0179573,0.224646,2.5805399,697,236.3099976,380236,7.563534583
0.0271097,0.215365,3.64697,701,258.6900024,379814,7.005539849
0.0271097,0.215365,3.64697,701,258.6900024,379814,6.683658029
0.0302564,0.221785,4.2891502,703,270,379174,6.421320811
0.0302564,0.221785,4.2891502,703,270,379174,6.132765561
0.0302564,0.221785,4.2891502,703,270,379174,6.132765561
0.0302564,0.221785,4.2891502,703,270,379174,5.937816328
0.0302564,0.221785,4.2891502,703,270,379174,6.060450097
0.0302564,0.221785,4.2891502,703,270,379174,5.482724004
0.0302564,0.221785,4.2891502,703,270,379174,5.658640382
0.0302564,0.221785,4.2891502,703,270,379174,5.597976514
0.0223525,0.223447,5.7105899,705,270,378534,4.987851181
0.0054271,0.222964,4.2891502,707,270,379413,4.242523786
0.0016242,0.217436,1.51893,708,135,380719,3.881738194
0.0016242,0.217436,1.51893,708,135,380719,4.213098543
0.0028734,0.241649,2.0248699,706,225,380678,3.702894675
0.0028734,0.241649,2.0248699,706,225,380678,3.701006693
0.0028734,0.241649,2.0248699,706,225,380678,3.838950194
0.0028734,0.241649,2.0248699,706,225,380678,3.718848152
0.0028734,0.241649,2.0248699,706,225,380678,4.000274689
0.0028734,0.241649,2.0248699,706,225,380678,4.249238451
0.0028734,0.241649,2.0248699,706,225,380678,4.929930973
0.0028734,0.241649,2.0248699,706,225,380678,5.005879235
0.0028734,0.241649,2.0248699,706,225,380678,5.967604204
0.0028734,0.241649,2.0248699,706,225,380678,6.305187352
0.0028734,0.241649,2.0248699,706,225,380678,6.437332295
0.0028734,0.241649,2.0248699,706,225,380678,6.056957626
0.0028734,0.241649,2.0248699,706,225,380678,8.028883656
0.0028734,0.241649,2.0248699,706,225,380678,8.273880035
0.0028734,0.241649,2.0248699,706,225,380678,7.841410606
0.0028734,0.241649,2.0248699,706,225,380678,6.645774163
0.0028734,0.241649,2.0248699,706,225,380678,6.538477522
0.0028734,0.241649,2.0248699,706,225,380678,6.009318409
8.17E-04,0.241886,3.8510301,709,248.1990051,380482,5.924074538
0,0.256353,3.1996,711,243.4349976,380779,5.949060951
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,5.426535451
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,5.174728961
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,4.883275837
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,4.864879449
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,4.378825233
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,4.363314809
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,4.07606466
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,3.196830192
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,2.923355206
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,3.01624149
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,2.687558579
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,2.650629845
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,2.596752399
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,2.578408768
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,2.61938666
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,2.627209676
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,3.331857961
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,3.17334626
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,4.472197368
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,4.913062788
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,5.65517693
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,5.918549994
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,6.978329653
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,6.666956337
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,6.413989545
4.90E-04,0.247937,4.0760598,715,285.2550049,379166,6.110132346
0.0061017,0.247052,2.2636399,716,288.4349976,380026,5.498238081
0.0015563,0.221877,5.15065,721,236.3099976,380904,5.320131285
0.0375056,0.155644,4.1687398,738,239.0359955,381575,3.337745607
0.0697292,0.180991,4.9751902,739,248.9620056,381014,2.715397218
0.0177458,0.207854,3.94906,695,264.8059998,379145,7.172593322
0.0177458,0.207854,3.94906,695,264.8059998,379145,7.036511251
0.0177458,0.207854,3.94906,695,264.8059998,379145,7.183683094
0.0177458,0.207854,3.94906,695,264.8059998,379145,7.31592957
0.0246191,0.210819,1.4321001,699,270,379990,5.996661155
0.0429004,0.214644,1.4321001,699,90,379897,4.983174084
0.0023073,0.218913,2.5805399,698,236.3099976,380415,4.706958659
0.0023073,0.218913,2.5805399,698,236.3099976,380415,4.594392229
0.0023073,0.218913,2.5805399,698,236.3099976,380415,4.92697422
0.0023073,0.218913,2.5805399,698,236.3099976,380415,5.671496476
0.0023073,0.218913,2.5805399,698,236.3099976,380415,4.758977388
0.0042909,0.215305,4.3187199,699,245.5559998,380031,4.56686437
0.0042909,0.215305,4.3187199,699,245.5559998,380031,4.523633217
0.0042909,0.215305,4.3187199,699,245.5559998,380031,4.569878643
0.0042909,0.215305,4.3187199,699,245.5559998,380031,5.278284261
0.0042909,0.215305,4.3187199,699,245.5559998,380031,5.356797792
0.0042909,0.215305,4.3187199,699,245.5559998,380031,5.351021006
0.0042948,0.21315,4.1687398,701,239.0359955,380441,5.264923379
0.0042948,0.21315,4.1687398,701,239.0359955,380441,5.22399797
0.041843,0.211383,2.5805399,701,236.3099976,380515,6.248058457
0.041843,0.211383,2.5805399,701,236.3099976,380515,8.740940279
0.0374557,0.211702,2.5304899,702,261.8699951,379945,8.23770952
0.0374557,0.211702,2.5304899,702,261.8699951,379945,8.299226578
0.0127669,0.217889,4.2891502,703,270,379141,7.135611561
0.0127669,0.217889,4.2891502,703,270,379141,6.882363814
0.0127669,0.217889,4.2891502,703,270,379141,6.982957644
0.0127669,0.217889,4.2891502,703,270,379141,5.846406305
0.0309078,0.220419,5.7105899,705,270,378524,5.657895398
0.0309078,0.220419,5.7105899,705,270,378524,5.977925456
0.0309078,0.220419,5.7105899,705,270,378524,5.399927237
0.0100492,0.220136,4.2891502,707,270,379408,5.142264864
0,0.25163,3.39325,713,251.5650024,380494,3.094493076
7.49E-04,0.251789,3.23927,714,263.6600037,380079,2.799074049
7.49E-04,0.251789,3.23927,714,263.6600037,380079,2.946991115
0.0011806,0.24086,1.60105,718,206.5650024,381386,2.707762901
0.0117562,0.208,1.4321001,698,90,379668,5.12330917
0.0903331,0.219121,1.60105,698,206.5650024,380613,5.151833801
0.0440191,0.217444,2.0871301,698,239.0359955,380286,4.692706705
0.0122183,0.215164,3.94906,699,264.8059998,379357,4.465789698
0.0122183,0.215164,3.94906,699,264.8059998,379357,4.633437587
0.0122183,0.215164,3.94906,699,264.8059998,379357,4.702776299
0.0265651,0.212743,4.3480902,701,260.5379944,379551,5.342500566
0.0265651,0.212743,4.3480902,701,260.5379944,379551,5.622971909
0.0221039,0.213055,4.65874,705,265.6010132,379268,5.595009279
0.0153787,0.209759,4.0760598,707,285.2550049,378874,6.017337818
0.010148,0.218052,1.13226,709,71.5650024,380107,7.29323103
0.0029495,0.235471,2.5304899,708,98.1300964,379971,7.376142311
0.0029495,0.235471,2.5304899,708,98.1300964,379971,7.419387407
0.0029495,0.235471,2.5304899,708,98.1300964,379971,6.548406388
0.0306703,0.182122,3.1996,694,296.5650024,378380,7.881281807
0.0306703,0.182122,3.1996,694,296.5650024,378380,7.934722017
0.0558797,0.195479,3.5763299,697,323.1300049,377527,7.527426344
0.0475779,0.205054,3.8510301,698,338.1990051,377048,7.314222814
0.057559,0.188605,2.8624101,698,0,377753,6.969208914
0.0378132,0.217236,1.4321001,699,270,379892,6.41547907
0.0690379,0.216733,3.5763299,699,270,379242,6.755418389
0.0690379,0.216733,3.5763299,699,270,379242,6.243354824
0.0690379,0.216733,3.5763299,699,270,379242,6.277441219
0.0494556,0.216144,4.65874,703,237.529007,380477,5.972665257
0.0454995,0.218028,4.65874,704,212.470993,381297,4.401225954
0.0238719,0.221668,2.0248699,696,315,378505,4.416736535
0.0030025,0.200665,1.13226,697,251.5650024,379750,4.989977688
0.0030025,0.200665,1.13226,697,251.5650024,379750,4.861079504
0.0030025,0.200665,1.13226,697,251.5650024,379750,4.951137835
0.0030025,0.200665,1.13226,697,251.5650024,379750,4.467983812
0.0200363,0.210997,1.60105,698,243.4349976,380148,4.411236426
0.0288055,0.216545,1.60105,698,243.4349976,379945,4.461320814
0.030574,0.219094,6.5740099,701,257.4710083,378588,4.548221956
0.0512128,0.222521,5.6437101,704,251.5650024,379596,4.477285536
0.0607468,0.208842,2.1475899,706,180,381204,4.292868611
0.0192052,0.226459,1.4321001,708,270,380240,4.176203167
0.0192052,0.226459,1.4321001,708,270,380240,4.07714304
0.0192052,0.226459,1.4321001,708,270,380240,4.402484656
0.0192052,0.226459,1.4321001,708,270,380240,4.539417728
0.0439308,0.230843,3.5763299,726,233.1300049,381591,3.308529145
0.0042794,0.220763,1.60105,693,243.4349976,380189,6.599467324
0.0493572,0.203733,3.39325,699,198.4349976,381179,7.627707869
0.0493572,0.203733,3.39325,699,198.4349976,381179,8.70820396
0.0493572,0.203733,3.39325,699,198.4349976,381179,9.214399152
0.0351566,0.209684,3.1996,699,206.5650024,380965,8.646636973
0.0351566,0.209684,3.1996,699,206.5650024,380965,8.531475068
0.0358713,0.221826,5.4612598,704,258.6900024,379282,7.203956834
0.057623,0.216317,2.0248699,707,225,380997,6.949341256
0.0529998,0.210675,1.60105,707,153.4349976,381004,7.16583879
0.0529998,0.210675,1.60105,707,153.4349976,381004,6.082219243
0.0529998,0.210675,1.60105,707,153.4349976,381004,5.603712073
0.0511711,0.207568,1.51893,706,135,380539,5.695262905
0.0511711,0.207568,1.51893,706,135,380539,5.701843534
0.0042849,0.227881,3.0357201,709,225,381174,5.334510347
0,0.234472,4.3187199,710,245.5559998,380422,5.390262445
0.0018018,0.195362,6.0753298,733,266.6340027,379543,2.206159077
0.0387834,0.200092,4.79318,699,206.5650024,381185,6.271426937
0.0503598,0.198725,3.64697,700,191.3099976,381308,6.006679832
0.124236,0.204171,3.8510301,700,201.8009949,381146,5.036074423
0.0377589,0.213268,4.9751902,703,248.9620056,379894,4.39343176
0.0377589,0.213268,4.9751902,703,248.9620056,379894,4.60476022
0.0377589,0.213268,4.9751902,703,248.9620056,379894,4.661482015
0.0375547,0.21744,4.5202298,706,251.5650024,380045,4.269718408
0.0375547,0.21744,4.5202298,706,251.5650024,380045,4.245038168
0.0375547,0.21744,4.5202298,706,251.5650024,380045,4.125346739
0.0375547,0.21744,4.5202298,706,251.5650024,380045,3.880713182
0.0375547,0.21744,4.5202298,706,251.5650024,380045,4.13444298
0.0477954,0.215839,1.51893,707,225,380845,4.480454955
0.0477954,0.215839,1.51893,707,225,380845,4.711007937
0.0477954,0.215839,1.51893,707,225,380845,5.006235224
0.0477954,0.215839,1.51893,707,225,380845,4.967758764
0.0477954,0.215839,1.51893,707,225,380845,5.715069118
0.0198067,0.214672,1.01275,707,135,380642,7.061688533
0.0198067,0.214672,1.01275,707,135,380642,7.347043618
0.0198067,0.214672,1.01275,707,135,380642,7.494630628
0.0198067,0.214672,1.01275,707,135,380642,7.700366077
0.0198067,0.214672,1.01275,707,135,380642,7.20587928
0.0198067,0.214672,1.01275,707,135,380642,6.692888968
0.0198067,0.214672,1.01275,707,135,380642,6.930487955
0.0198067,0.214672,1.01275,707,135,380642,6.914563134
0.0198067,0.214672,1.01275,707,135,380642,6.53833667
0.0198067,0.214672,1.01275,707,135,380642,5.526839568
0.0198067,0.214672,1.01275,707,135,380642,5.480441769
0.0198067,0.214672,1.01275,707,135,380642,5.720575586
0.0198067,0.214672,1.01275,707,135,380642,5.733467797
0.0198067,0.214672,1.01275,707,135,380642,5.169081669
0.0198067,0.214672,1.01275,707,135,380642,4.865960429
0.0198067,0.214672,1.01275,707,135,380642,4.77655925
0.0198067,0.214672,1.01275,707,135,380642,4.773084746
0.0198067,0.214672,1.01275,707,135,380642,4.727511401
0.0198067,0.214672,1.01275,707,135,380642,3.885375479
0.0198067,0.214672,1.01275,707,135,380642,3.645731675
0.0198067,0.214672,1.01275,707,135,380642,3.431141992
0.0198067,0.214672,1.01275,707,135,380642,3.555656304
0.0198067,0.214672,1.01275,707,135,380642,3.800344666
0.0198067,0.214672,1.01275,707,135,380642,3.633772926
0.0198067,0.214672,1.01275,707,135,380642,3.659395606
0.0198067,0.214672,1.01275,707,135,380642,3.628160941
0.0198067,0.214672,1.01275,707,135,380642,3.50122296
0.0198067,0.214672,1.01275,707,135,380642,3.43272106
0.0198067,0.214672,1.01275,707,135,380642,3.559104628
0.0198067,0.214672,1.01275,707,135,380642,3.768028196
0.0198067,0.214672,1.01275,707,135,380642,4.410852095
0.0198067,0.214672,1.01275,707,135,380642,4.669228863
0.0198067,0.214672,1.01275,707,135,380642,5.120727539
0.0198067,0.214672,1.01275,707,135,380642,6.10352454
0.0198067,0.214672,1.01275,707,135,380642,6.50770414
0.0368869,0.213294,1.51893,707,135,380771,6.931685841
0.0368869,0.213294,1.51893,707,135,380771,7.589152337
0.0368869,0.213294,1.51893,707,135,380771,7.674433287
0.0313987,0.211576,3.5404799,707,225,381057,7.758463447
0.0313987,0.211576,3.5404799,707,225,381057,7.807755305
0.0533037,0.230138,4.0446901,709,225,381206,7.54864405
0.02062,0.22527,3.1996,730,243.4349976,381404,4.674667547
0.02062,0.22527,3.1996,730,243.4349976,381404,4.425281666
0.02062,0.22527,3.1996,730,243.4349976,381404,4.458313661
0.02062,0.22527,3.1996,730,243.4349976,381404,4.481909178
0.02062,0.22527,3.1996,730,243.4349976,381404,4.201728214
0.0143826,0.215432,4.2891502,731,270,380188,3.314588982
0.0143826,0.215432,4.2891502,731,270,380188,2.973960584
0.0167844,0.214488,5.0511498,698,225,380671,6.575256302
0.0293285,0.20304,3.23927,703,263.6600037,379779,5.271061004
0.0131702,0.208471,4.65874,707,274.3989868,379032,4.603145877
0.0131702,0.208471,4.65874,707,274.3989868,379032,4.406330408
0.0131702,0.208471,4.65874,707,274.3989868,379032,4.140768941
0.00512,0.223769,1.13226,708,251.5650024,380555,3.313674565
0.00512,0.223769,1.13226,708,251.5650024,380555,3.356230815
0.00512,0.223769,1.13226,708,251.5650024,380555,3.37881578
0.00512,0.223769,1.13226,708,251.5650024,380555,3.32848219
0.0305836,0.225238,1.13226,707,161.5650024,380732,3.554561971
0.0305836,0.225238,1.13226,707,161.5650024,380732,3.681581792
0.0679098,0.220654,2.1475899,707,180,381238,3.887471489
0.0326791,0.21174,3.39325,707,198.4349976,381455,4.237739331
0.0158771,0.220012,3.5404799,710,225,381244,4.197597076
0.0061327,0.22133,1.4321001,711,180,381200,3.936928327
0.0061327,0.22133,1.4321001,711,180,381200,4.201090399
0.0061327,0.22133,1.4321001,711,180,381200,4.132417107
0.0061327,0.22133,1.4321001,711,180,381200,4.163395613
0.0061327,0.22133,1.4321001,711,180,381200,4.352633691
0.0061327,0.22133,1.4321001,711,180,381200,5.624802028
0.0061327,0.22133,1.4321001,711,180,381200,6.040515843
0.0061327,0.22133,1.4321001,711,180,381200,6.237617695
0.0061327,0.22133,1.4321001,711,180,381200,7.174109994
0.0061327,0.22133,1.4321001,711,180,381200,6.794836288
0.0061327,0.22133,1.4321001,711,180,381200,6.669438364
0.0061327,0.22133,1.4321001,711,180,381200,6.929185577
0.0170998,0.220539,1.4321001,711,180,381196,6.312411936
0.0065285,0.222271,1.4321001,711,180,381193,6.379359118
0.0065285,0.222271,1.4321001,711,180,381193,6.339839004
0.0068114,0.224385,2.0248699,711,225,381105,6.114708649
0.0011517,0.226157,1.4321001,712,270,380400,5.439521407
0.014597,0.238454,2.5805399,728,213.6900024,381921,3.860655879
0.03381,0.231038,3.0775199,730,215.5379944,381900,3.791678485
0.03381,0.231038,3.0775199,730,215.5379944,381900,3.682030308
0.0033826,0.20228,4.0760598,732,285.2550049,379575,2.671264875
0.0647461,0.193722,4.0760598,703,195.2550049,381543,6.486510158
0.0647461,0.193722,4.0760598,703,195.2550049,381543,6.297557901
0.0895651,0.210306,1.13226,703,161.5650024,380626,5.822785516
0.0895651,0.210306,1.13226,703,161.5650024,380626,5.432553899
0.0895651,0.210306,1.13226,703,161.5650024,380626,5.37104478
0.0895651,0.210306,1.13226,703,161.5650024,380626,4.999347398
0.0895651,0.210306,1.13226,703,161.5650024,380626,4.502020791
0.0887438,0.194627,1.51893,703,315,379307,4.079544097
0.0306841,0.22089,2.7251401,707,293.1990051,379266,3.428412399
0.033769,0.227461,1.51893,708,225,380912,3.519245151
0.033769,0.227461,1.51893,708,225,380912,3.56802017
0.0783908,0.226205,2.7251401,708,203.1990051,381425,3.997062035
0.0032278,0.21788,0,711,-1,380473,2.841551436
0.012407,0.218967,0,711,-1,380467,2.832224381
0.012407,0.218967,0,711,-1,380467,5.54817765
0.012407,0.218967,0,711,-1,380467,5.54817765
0.0029753,0.218454,0,711,-1,380452,2.860005902
0.0029753,0.218454,0,711,-1,380452,3.103009512
0.0029753,0.218454,0,711,-1,380452,3.49879928
0.0029753,0.218454,0,711,-1,380452,3.566054574
0.0029753,0.218454,0,711,-1,380452,4.366665041
0.0029753,0.218454,0,711,-1,380452,5.217524394
0.0029753,0.218454,0,711,-1,380452,6.677799964
0.0029753,0.218454,0,711,-1,380452,6.725979127
0.0029753,0.218454,0,711,-1,380452,6.811891256
0.0029753,0.218454,0,711,-1,380452,6.057633621
0.0029753,0.218454,0,711,-1,380452,5.495791898
0.0029753,0.218454,0,711,-1,380452,5.509943736
0.0029753,0.218454,0,711,-1,380452,5.50920843
0.0029753,0.218454,0,711,-1,380452,5.098485826
0.0029753,0.218454,0,711,-1,380452,4.622891021
0.0029753,0.218454,0,711,-1,380452,4.316750758
0.0029753,0.218454,0,711,-1,380452,4.372121612
0.0029753,0.218454,0,711,-1,380452,3.858646111
0.0029753,0.218454,0,711,-1,380452,3.291058946
0.0029753,0.218454,0,711,-1,380452,3.133575017
0.0029753,0.218454,0,711,-1,380452,2.891943431
0.0029753,0.218454,0,711,-1,380452,3.130768895
0.0029753,0.218454,0,711,-1,380452,2.908339059
0.0029753,0.218454,0,711,-1,380452,2.907469458
0.0029753,0.218454,0,711,-1,380452,3.042681114
0.0029753,0.218454,0,711,-1,380452,3.317017917
0.0029753,0.218454,0,711,-1,380452,3.239113587
0.0029753,0.218454,0,711,-1,380452,3.839399575
0.0029753,0.218454,0,711,-1,380452,3.997514004
3.27E-04,0.217919,1.4321001,711,270,380353,4.205203836
3.27E-04,0.217919,1.4321001,711,270,380353,4.525006337
3.27E-04,0.217919,1.4321001,711,270,380353,6.200933876
0.001539,0.218912,1.4321001,712,270,380416,6.349076415
0.003258,0.221194,0.506415,712,315,380238,5.50654371
0.0062546,0.218141,4.2891502,715,270,379606,5.34686547
0.0328331,0.218545,4.2891502,717,270,379754,5.409989462
0.0031864,0.221745,1.82533,718,258.6900024,380794,4.162268232
0.0194408,0.234397,3.1996,729,206.5650024,382188,2.913261058
0.0194408,0.234397,3.1996,729,206.5650024,382188,3.368844751
0.0194408,0.234397,3.1996,729,206.5650024,382188,1.935464212
0.0194408,0.234397,3.1996,729,206.5650024,382188,1.824047873
0.0194408,0.234397,3.1996,729,206.5650024,382188,1.711687558
0.0194408,0.234397,3.1996,729,206.5650024,382188,1.487294064
0.0194408,0.234397,3.1996,729,206.5650024,382188,1.529501304
0.0742548,0.217159,2.1475899,732,270,380795,0.981121117
0.0358504,0.210237,4.7666001,733,282.9949951,379288,0.774964686
0.0524251,0.210408,4.0760598,703,232.125,380771,5.11507037
0.0302793,0.194314,2.0871301,704,149.0359955,380950,4.795272118
0.0302793,0.194314,2.0871301,704,149.0359955,380950,5.186548527
0.0418229,0.209489,2.0871301,703,120.9639969,380292,5.684707894
0.0154514,0.194117,0.71616,702,90,379509,5.364250591
0.0377605,0.189803,3.8510301,703,291.8009949,378368,5.410362088
0.0377605,0.189803,3.8510301,703,291.8009949,378368,5.612597779
0.0377605,0.189803,3.8510301,703,291.8009949,378368,5.789183014
0.0377605,0.189803,3.8510301,703,291.8009949,378368,7.487625817
0.0377605,0.189803,3.8510301,703,291.8009949,378368,7.412267847
0.0377605,0.189803,3.8510301,703,291.8009949,378368,7.32467669
0.0377605,0.189803,3.8510301,703,291.8009949,378368,7.270655896
0.0377605,0.189803,3.8510301,703,291.8009949,378368,7.247753895
0.0142605,0.194218,6.0960798,705,290.5559998,376970,5.519311846
0.0317029,0.213761,4.3187199,707,294.4440002,378314,5.763175891
0.0317029,0.213761,4.3187199,707,294.4440002,378314,5.019388206
0.0317029,0.213761,4.3187199,707,294.4440002,378314,4.925618888
0.0106046,0.222343,2.7251401,708,293.1990051,379401,4.874585323
0.0106046,0.222343,2.7251401,708,293.1990051,379401,5.061399061
0.0106046,0.222343,2.7251401,708,293.1990051,379401,4.739832626
0.0106046,0.222343,2.7251401,708,293.1990051,379401,4.512420158
0.0106046,0.222343,2.7251401,708,293.1990051,379401,4.162386676
0.0106046,0.222343,2.7251401,708,293.1990051,379401,4.008685754
0.0106046,0.222343,2.7251401,708,293.1990051,379401,3.468633806
0.0106046,0.222343,2.7251401,708,293.1990051,379401,3.321531261
0.0296679,0.224563,1.82533,709,281.3099976,380074,3.279149029
0.0296679,0.224563,1.82533,709,281.3099976,380074,3.238450753
0.0296679,0.224563,1.82533,709,281.3099976,380074,3.309874315
0.0296679,0.224563,1.82533,709,281.3099976,380074,3.310377379
0.0296679,0.224563,1.82533,709,281.3099976,380074,3.243224206
0.0296679,0.224563,1.82533,709,281.3099976,380074,3.597803413
0.0296679,0.224563,1.82533,709,281.3099976,380074,3.503068055
0.0296679,0.224563,1.82533,709,281.3099976,380074,3.65349031
0.0794131,0.217638,2.7251401,710,246.8009949,380732,3.967319387
0.0794131,0.217638,2.7251401,710,246.8009949,380732,4.601916602
0.0794131,0.217638,2.7251401,710,246.8009949,380732,4.516063862
0.0700033,0.218022,2.0871301,711,239.0359955,380927,4.515425586
0.0656646,0.217712,0.506415,711,225,380690,5.04113173
0.004809,0.214982,0,711,-1,380410,4.855243984
3.10E-06,0.212956,1.4321001,711,270,380309,4.883676857
0.0198565,0.217716,0,712,-1,380427,4.717437486
0.0063462,0.21657,4.2891502,715,270,379592,4.666430978
0.0063462,0.21657,4.2891502,715,270,379592,4.664616534
0.0241162,0.216649,4.65874,717,265.6010132,379775,6.520305708
0.0241162,0.216649,4.65874,717,265.6010132,379775,5.511647688
0.0241162,0.216649,4.65874,717,265.6010132,379775,5.004556741
0.0047115,0.218486,3.1996,718,243.4349976,381040,4.630401248
0.0097654,0.24189,2.5805399,732,236.3099976,381731,2.623830086
0.0097654,0.24189,2.5805399,732,236.3099976,381731,2.166683906
0.0097654,0.24189,2.5805399,732,236.3099976,381731,2.358460441
0.0097654,0.24189,2.5805399,732,236.3099976,381731,2.14142982
0.0097654,0.24189,2.5805399,732,236.3099976,381731,2.000372161
0.0097654,0.24189,2.5805399,732,236.3099976,381731,1.919450314
0.0097654,0.24189,2.5805399,732,236.3099976,381731,1.639820081
0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.97336206
8.96E-04,0.236038,4.0760598,696,254.7449951,379756,5.125931072
